book_id,reviewer_id,review_rating
61549,19993,Rating 2 out of 5
61549,32879029,Rating 4 out of 5
61549,60678,Rating 5 out of 5
61549,2970379,Rating 2 out of 5
61549,3803671,Rating 4 out of 5
19581,2969647,Rating 3 out of 5
19581,78485297,Rating 4 out of 5
19581,1376766,Rating 1 out of 5
19581,3102740,Rating 5 out of 5
19581,142245488,Rating 5 out of 5
31215933,60315211,Rating 5 out of 5
31215933,38566325,Rating 5 out of 5
31215933,68582790,Rating 4 out of 5
31215933,29942174,Rating 1 out of 5
6194,19283284,Rating 5 out of 5
6194,13266158,Rating 5 out of 5
22443261,922495,Rating 5 out of 5
22443261,58160628,Rating 3 out of 5
22443261,21690081,Rating 5 out of 5
22443261,8170554,Rating 5 out of 5
6065182,1951663,Rating 5 out of 5
6065182,45618,Rating 4 out of 5
6065182,1379840,Rating 2 out of 5
6065182,416390,Rating 2 out of 5
6065182,117399210,Rating 5 out of 5
259020,30575403,Rating 4 out of 5
259020,7365405,Rating 2 out of 5
259020,36434323,Rating 3 out of 5
259020,3540225,Rating 1 out of 5
35959740,1526851,Rating 5 out of 5
35959740,3030788,Rating 5 out of 5
35959740,15335689,Rating 5 out of 5
35959740,69603149,Rating 5 out of 5
35959740,32879029,Rating 3 out of 5
91571,46000051,Rating 4 out of 5
91571,83582,Rating 5 out of 5
91571,70395042,Rating 5 out of 5
263148,614778,Rating 4 out of 5
263148,32054036,Rating 5 out of 5
263148,2570562,Rating 1 out of 5
263148,18202588,Rating 3 out of 5
263148,414109,Rating 5 out of 5
36274218,14002983,Rating 4 out of 5
36274218,1246837,
36274218,168525,Rating 2 out of 5
36274218,2156200,Rating 2 out of 5
36274218,1936537,Rating 5 out of 5
618177,922495,Rating 5 out of 5
618177,4508542,Rating 5 out of 5
618177,131996358,Rating 4 out of 5
618177,11665678,Rating 5 out of 5
53639,1028025,Rating 5 out of 5
53639,2207574,Rating 1 out of 5
17689,175635,Rating 5 out of 5
17689,499814,Rating 5 out of 5
17689,1199525,Rating 5 out of 5
17689,1131783,Rating 5 out of 5
17689,562979,Rating 2 out of 5
10444,1074088,Rating 5 out of 5
10444,119953219,Rating 4 out of 5
10444,4166936,Rating 5 out of 5
10444,575806,Rating 5 out of 5
10444,1478426,Rating 4 out of 5
114230,33771,Rating 5 out of 5
114230,83582,Rating 5 out of 5
114230,1651956,Rating 5 out of 5
114230,117399210,Rating 5 out of 5
114230,94609512,Rating 5 out of 5
12996,602210,Rating 5 out of 5
12996,83582,Rating 5 out of 5
12996,16958299,Rating 5 out of 5
36236124,10171516,Rating 5 out of 5
36236124,51817,Rating 2 out of 5
36236124,5796167,Rating 5 out of 5
36236124,27788046,Rating 5 out of 5
7147831,1713956,Rating 3 out of 5
7147831,22189348,Rating 5 out of 5
7147831,3427339,Rating 5 out of 5
7147831,23385697,Rating 5 out of 5
7147831,60866073,Rating 3 out of 5
35517449,40889629,Rating 2 out of 5
35517449,53429383,Rating 4 out of 5
35517449,53015844,Rating 4 out of 5
35517449,48233011,Rating 3 out of 5
35517449,69188088,Rating 5 out of 5
12716010,5254851,Rating 3 out of 5
12716010,62560505,Rating 5 out of 5
12716010,4995937,Rating 4 out of 5
20443235,4642710,Rating 5 out of 5
20443235,4622890,Rating 5 out of 5
20443235,1695365,Rating 5 out of 5
20443235,2745288,Rating 5 out of 5
7763,2933855,Rating 4 out of 5
7763,61399,Rating 4 out of 5
7763,82453,Rating 3 out of 5
7763,41918078,Rating 5 out of 5
55399,59458347,Rating 4 out of 5
55399,1805180,Rating 5 out of 5
55399,94602,Rating 2 out of 5
55399,17438949,Rating 5 out of 5
55399,4508542,
25756328,10171516,Rating 5 out of 5
25756328,21937982,Rating 4 out of 5
25756328,48328025,Rating 5 out of 5
25756328,62560505,Rating 5 out of 5
1902241,2250020,Rating 4 out of 5
1902241,1543634,Rating 3 out of 5
1902241,1246837,Rating 5 out of 5
1902241,1836077,Rating 2 out of 5
1902241,656036,Rating 4 out of 5
2866413,101693182,Rating 4 out of 5
2866413,1720620,Rating 3 out of 5
2866413,1157782,Rating 3 out of 5
2866413,76129,Rating 2 out of 5
2866413,20862217,Rating 3 out of 5
8088,3270188,Rating 3 out of 5
8088,2863914,Rating 4 out of 5
8088,1720620,Rating 2 out of 5
8088,4213258,Rating 5 out of 5
199296785,162756476,Rating 5 out of 5
199296785,136501741,Rating 5 out of 5
199296785,65119087,Rating 4 out of 5
199296785,143192052,Rating 4 out of 5
199296785,144419999,Rating 5 out of 5
16151178,6520961,Rating 2 out of 5
16151178,11284813,Rating 5 out of 5
16151178,10171516,Rating 5 out of 5
16151178,5336035,Rating 5 out of 5
16151178,5604583,Rating 5 out of 5
59516442,19123904,Rating 5 out of 5
59516442,33207244,Rating 5 out of 5
59516442,64921343,Rating 5 out of 5
59516442,80193641,Rating 4 out of 5
59516442,38096343,Rating 4 out of 5
63219094,112332654,
63219094,89964678,Rating 5 out of 5
63219094,81077542,Rating 1 out of 5
63219094,154684875,Rating 5 out of 5
63219094,127541717,Rating 5 out of 5
16162553,11092904,Rating 5 out of 5
16162553,5262393,Rating 5 out of 5
16162553,13998364,Rating 5 out of 5
16162553,10192351,Rating 5 out of 5
16162553,20498402,Rating 5 out of 5
157409,3427339,Rating 4 out of 5
157409,22189348,Rating 4 out of 5
157409,114049471,Rating 5 out of 5
157409,1199525,Rating 3 out of 5
2998814,3672777,Rating 2 out of 5
2998814,406332,Rating 1 out of 5
2998814,2745288,Rating 1 out of 5
2998814,4382745,Rating 5 out of 5
2998814,5183631,Rating 1 out of 5
56236618,128837225,Rating 5 out of 5
56236618,128746087,Rating 5 out of 5
56236618,130060284,Rating 4 out of 5
56236618,128856493,Rating 5 out of 5
56236618,111958444,Rating 5 out of 5
723456,117399210,Rating 5 out of 5
723456,3675162,Rating 3 out of 5
10611,1720620,Rating 5 out of 5
10611,10282461,Rating 4 out of 5
10611,41321285,Rating 5 out of 5
10611,14002983,Rating 4 out of 5
10611,60866073,Rating 3 out of 5
10799,1009267,Rating 2 out of 5
10799,710201,Rating 2 out of 5
10799,32879029,Rating 3 out of 5
10799,147289,Rating 5 out of 5
7510,62062,Rating 4 out of 5
7510,1455013,Rating 1 out of 5
7510,61659069,Rating 2 out of 5
7510,13057600,Rating 5 out of 5
7510,7004622,Rating 5 out of 5
6249762,5077124,Rating 5 out of 5
6249762,21644987,Rating 5 out of 5
6249762,5358269,Rating 5 out of 5
6249762,54212000,Rating 2 out of 5
6249762,121940214,Rating 5 out of 5
14743,406957,Rating 5 out of 5
14743,588238,Rating 1 out of 5
14743,191578,Rating 2 out of 5
14743,84023,Rating 3 out of 5
14743,1713956,Rating 4 out of 5
191139,70395042,Rating 4 out of 5
191139,5611008,Rating 5 out of 5
191139,1720620,Rating 5 out of 5
191139,7365405,Rating 4 out of 5
2255284,16968146,Rating 3 out of 5
2255284,92759373,Rating 3 out of 5
2255284,5084921,Rating 5 out of 5
2255284,118494693,Rating 3 out of 5
2255284,82940819,Rating 4 out of 5
9578590,5807451,Rating 3 out of 5
9578590,3128187,Rating 5 out of 5
9578590,4852457,Rating 5 out of 5
9578590,2995716,Rating 5 out of 5
11861062,3854740,Rating 5 out of 5
11861062,3039709,Rating 2 out of 5
11861062,5590906,Rating 2 out of 5
11861062,3270188,Rating 2 out of 5
11861062,4800103,Rating 4 out of 5
36461844,71158323,Rating 5 out of 5
36461844,7139602,Rating 1 out of 5
36461844,8109701,Rating 2 out of 5
36461844,32580058,Rating 2 out of 5
64393625,72361283,Rating 4 out of 5
64393625,131780588,Rating 4 out of 5
64393625,164486820,Rating 4 out of 5
64393625,167148987,Rating 5 out of 5
64393625,138640533,
59980,22106879,Rating 5 out of 5
59980,84023,Rating 3 out of 5
59980,1720620,Rating 3 out of 5
59980,78485297,Rating 5 out of 5
59980,922495,Rating 5 out of 5
58904668,102159719,Rating 5 out of 5
58904668,114780411,Rating 5 out of 5
58904668,140377874,Rating 5 out of 5
58904668,102320513,Rating 4 out of 5
58904668,140305085,Rating 5 out of 5
22628,5670472,Rating 1 out of 5
22628,5590906,Rating 3 out of 5
22628,5769334,Rating 5 out of 5
22628,4622890,Rating 1 out of 5
22628,2250020,Rating 2 out of 5
40863452,14457130,Rating 5 out of 5
40863452,34369915,
40863452,138801181,Rating 4 out of 5
40863452,69106439,Rating 5 out of 5
1381,3144945,Rating 5 out of 5
1381,14002983,Rating 5 out of 5
1381,6431467,Rating 4 out of 5
1381,1413439,Rating 4 out of 5
1381,27098959,Rating 5 out of 5
768878,16732603,Rating 2 out of 5
768878,237469,Rating 4 out of 5
768878,90090767,Rating 4 out of 5
768878,78485297,Rating 4 out of 5
768878,647547,Rating 4 out of 5
16619,14046996,Rating 5 out of 5
16619,2270932,Rating 5 out of 5
16619,23385697,
16619,10770371,Rating 4 out of 5
6217,4126929,Rating 5 out of 5
6217,32532774,Rating 4 out of 5
6217,18383778,Rating 3 out of 5
6217,4119460,Rating 5 out of 5
6217,4029275,Rating 4 out of 5
36613747,31506695,Rating 4 out of 5
36613747,155663,Rating 5 out of 5
36613747,2294090,Rating 4 out of 5
36613747,4684009,Rating 2 out of 5
36613747,19546543,Rating 2 out of 5
200081,5293536,Rating 5 out of 5
200081,173153,Rating 4 out of 5
200081,416390,Rating 3 out of 5
200081,28086345,Rating 3 out of 5
200081,22548315,
4538,612636,Rating 2 out of 5
4538,1256132,Rating 2 out of 5
4538,202724,Rating 5 out of 5
4538,647547,Rating 4 out of 5
4538,16731747,Rating 5 out of 5
25422234,1602488,Rating 5 out of 5
25422234,1237196,Rating 5 out of 5
25422234,71848701,Rating 4 out of 5
25422234,3978225,Rating 3 out of 5
25422234,36348070,Rating 4 out of 5
344262,2016128,Rating 1 out of 5
344262,97546350,Rating 4 out of 5
344262,4622890,Rating 5 out of 5
344262,1053760,Rating 4 out of 5
1697613,3483907,Rating 3 out of 5
1697613,7206839,Rating 3 out of 5
1697613,5917681,Rating 4 out of 5
1697613,28536699,Rating 3 out of 5
168499,21575078,Rating 4 out of 5
168499,28782884,Rating 2 out of 5
108171,83582,Rating 5 out of 5
108171,23082940,Rating 5 out of 5
108171,51395417,Rating 4 out of 5
108171,1642452,Rating 5 out of 5
7201913,2988442,Rating 3 out of 5
7201913,3705160,Rating 1 out of 5
7201913,1245994,Rating 3 out of 5
7201913,3648577,
7201913,4224396,Rating 4 out of 5
5128,1323157,Rating 4 out of 5
5128,5759543,Rating 1 out of 5
5128,27098959,Rating 5 out of 5
11337912,5749698,Rating 1 out of 5
11337912,14058695,Rating 4 out of 5
11337912,73227612,Rating 4 out of 5
11337912,3854740,Rating 4 out of 5
11337912,1976394,Rating 5 out of 5
21726,1232712,Rating 5 out of 5
21726,405390,Rating 5 out of 5
21726,846094,Rating 1 out of 5
21726,5463364,Rating 5 out of 5
21726,28225370,Rating 5 out of 5
7557548,5862079,Rating 4 out of 5
7557548,60839319,Rating 4 out of 5
7557548,33000729,Rating 5 out of 5
7557548,585675,Rating 4 out of 5
7557548,8838737,Rating 4 out of 5
5886881,4622890,Rating 5 out of 5
5886881,34369915,Rating 3 out of 5
5886881,100759205,Rating 3 out of 5
5886881,45618,Rating 4 out of 5
5886881,4971692,Rating 5 out of 5
60929,58160628,Rating 5 out of 5
60929,10445368,Rating 4 out of 5
60929,3978225,Rating 4 out of 5
60929,22591633,Rating 5 out of 5
60929,151211428,Rating 5 out of 5
4902793,1340886,Rating 4 out of 5
4902793,1092306,Rating 5 out of 5
4902793,1357538,Rating 3 out of 5
4902793,94054,Rating 3 out of 5
94672,51664350,Rating 4 out of 5
94672,2478293,Rating 4 out of 5
94672,840976,Rating 5 out of 5
94672,1231848,Rating 2 out of 5
94672,3409532,Rating 2 out of 5
17262159,17065900,Rating 2 out of 5
17262159,3483907,Rating 4 out of 5
17262159,18711284,Rating 5 out of 5
17262159,7597429,Rating 3 out of 5
1108124,38414168,Rating 5 out of 5
1108124,12800930,Rating 5 out of 5
7171637,34369915,Rating 5 out of 5
7171637,3270188,Rating 1 out of 5
7171637,42130592,Rating 3 out of 5
7171637,8114361,Rating 4 out of 5
7171637,38077205,Rating 5 out of 5
793399,2016128,Rating 2 out of 5
793399,4445010,Rating 2 out of 5
793399,3283298,Rating 1 out of 5
793399,4622890,Rating 4 out of 5
793399,3270188,Rating 3 out of 5
115076,837759,Rating 5 out of 5
115076,584895,Rating 2 out of 5
115076,16492500,Rating 4 out of 5
115076,97631,Rating 3 out of 5
115076,133539,Rating 2 out of 5
3558003,8422853,Rating 5 out of 5
3558003,13396599,Rating 3 out of 5
3558003,5997380,Rating 4 out of 5
3558003,13870608,Rating 3 out of 5
3558003,6049062,Rating 3 out of 5
17317675,5824154,Rating 5 out of 5
17317675,5604583,Rating 5 out of 5
17317675,13247178,Rating 5 out of 5
17317675,11284813,Rating 5 out of 5
17317675,5587514,Rating 4 out of 5
7778981,4074594,Rating 1 out of 5
7778981,4199244,Rating 1 out of 5
7778981,3270188,Rating 1 out of 5
7778981,5254851,Rating 1 out of 5
7778981,1462364,Rating 1 out of 5
497199,2218014,Rating 5 out of 5
497199,19283284,Rating 5 out of 5
497199,1198255,Rating 4 out of 5
497199,6743601,Rating 4 out of 5
59227936,10171516,Rating 5 out of 5
59227936,131741062,Rating 5 out of 5
59227936,89100122,Rating 4 out of 5
59227936,128041695,Rating 4 out of 5
59227936,48328025,Rating 5 out of 5
968,1137738,Rating 3 out of 5
968,52663,Rating 1 out of 5
968,62391,Rating 5 out of 5
968,22106879,Rating 4 out of 5
968,124132123,Rating 2 out of 5
38359036,5032725,Rating 5 out of 5
38359036,35740838,Rating 5 out of 5
38359036,2858437,Rating 1 out of 5
38359036,58160628,Rating 2 out of 5
38359036,8655084,Rating 3 out of 5
70251,19283284,Rating 4 out of 5
70251,44131812,Rating 5 out of 5
70251,3675162,Rating 3 out of 5
70251,1036893,Rating 5 out of 5
70251,129913053,Rating 4 out of 5
41424,1194517,Rating 4 out of 5
41424,3270188,Rating 2 out of 5
41424,45618,Rating 4 out of 5
41424,17730703,Rating 5 out of 5
41424,8734459,Rating 5 out of 5
13929,4527753,Rating 5 out of 5
13929,3270188,Rating 5 out of 5
13929,8734459,Rating 5 out of 5
13929,36434323,Rating 2 out of 5
13929,177451,Rating 5 out of 5
7784,48483884,Rating 5 out of 5
7784,1237196,Rating 1 out of 5
7784,54103953,Rating 5 out of 5
7784,614778,Rating 4 out of 5
7784,1004628,Rating 5 out of 5
4588949,9862202,Rating 4 out of 5
4588949,29787548,Rating 4 out of 5
52439531,75804048,Rating 3 out of 5
52439531,30181442,Rating 2 out of 5
52439531,4622890,Rating 4 out of 5
52439531,21937982,
52439531,5010961,Rating 2 out of 5
33547,83582,Rating 2 out of 5
33547,43377498,Rating 2 out of 5
33547,4622890,Rating 3 out of 5
33547,50893023,Rating 4 out of 5
33547,4919283,Rating 5 out of 5
10155,1413439,Rating 3 out of 5
10155,71848701,Rating 3 out of 5
10155,10282461,Rating 5 out of 5
33984056,945939,Rating 1 out of 5
33984056,30978160,Rating 2 out of 5
33984056,39749481,Rating 5 out of 5
33984056,17295672,Rating 1 out of 5
33984056,35740838,Rating 5 out of 5
11051889,3619958,Rating 1 out of 5
11051889,3016328,Rating 5 out of 5
11051889,3306782,Rating 4 out of 5
11051889,8875051,Rating 5 out of 5
11051889,7591340,Rating 3 out of 5
6320534,1526851,Rating 4 out of 5
6320534,193310,Rating 3 out of 5
6320534,78485297,Rating 4 out of 5
6320534,60866073,Rating 4 out of 5
140345,2961726,Rating 4 out of 5
140345,8575414,Rating 5 out of 5
140345,76463472,Rating 4 out of 5
140345,12371602,Rating 5 out of 5
140345,2329228,Rating 4 out of 5
2659997,1237196,Rating 4 out of 5
2659997,5903843,Rating 4 out of 5
2659997,597461,Rating 4 out of 5
2659997,23310633,Rating 5 out of 5
48328,26852,Rating 5 out of 5
48328,23385697,Rating 5 out of 5
48328,88967,Rating 5 out of 5
48328,1526851,Rating 3 out of 5
48328,1036893,Rating 5 out of 5
13602221,2413285,Rating 5 out of 5
13602221,1909118,Rating 5 out of 5
13602221,15358791,Rating 5 out of 5
13602221,13988539,Rating 5 out of 5
13602221,30654686,Rating 5 out of 5
112537,922495,Rating 5 out of 5
112537,3672777,Rating 4 out of 5
112537,58160628,Rating 4 out of 5
112537,5253785,Rating 5 out of 5
37553146,12558730,Rating 4 out of 5
37553146,41282672,Rating 4 out of 5
37553146,3639199,Rating 5 out of 5
37553146,159465980,Rating 5 out of 5
37553146,22269025,Rating 4 out of 5
40117,6743601,Rating 4 out of 5
40117,4684009,Rating 4 out of 5
40117,86846,Rating 5 out of 5
40117,1238427,Rating 5 out of 5
40117,60866073,Rating 4 out of 5
17340050,5604583,Rating 5 out of 5
17340050,4394330,Rating 5 out of 5
17340050,9016476,Rating 5 out of 5
17340050,11284813,Rating 5 out of 5
17340050,11660871,Rating 2 out of 5
4201106,68050592,Rating 4 out of 5
4201106,49815208,Rating 4 out of 5
4201106,2644090,Rating 4 out of 5
4201106,24360539,Rating 4 out of 5
4201106,22189348,Rating 3 out of 5
15654,3427339,Rating 5 out of 5
15654,870755,Rating 4 out of 5
15654,33737465,Rating 3 out of 5
15654,50893023,Rating 5 out of 5
15654,88424,Rating 1 out of 5
18693763,45618,Rating 5 out of 5
18693763,4622890,Rating 4 out of 5
18693763,2695742,Rating 3 out of 5
18693763,1151637,Rating 5 out of 5
18693763,8114361,
24784,1720620,Rating 4 out of 5
24784,7407364,Rating 5 out of 5
24784,4227558,Rating 5 out of 5
24784,4009947,Rating 4 out of 5
11588,1526851,Rating 5 out of 5
11588,48328025,Rating 5 out of 5
11588,100759205,Rating 5 out of 5
11588,706566,Rating 5 out of 5
11588,47207032,Rating 5 out of 5
166997,3427339,Rating 5 out of 5
166997,6743601,Rating 5 out of 5
166997,1325473,Rating 5 out of 5
166997,4622890,Rating 5 out of 5
166997,23385697,Rating 5 out of 5
15803037,6482072,Rating 1 out of 5
15803037,16254355,Rating 5 out of 5
15803037,2190064,Rating 1 out of 5
15803037,33411728,Rating 2 out of 5
15803037,137111152,Rating 3 out of 5
203805180,132833614,Rating 3 out of 5
203805180,142216357,Rating 3 out of 5
203805180,174886289,Rating 5 out of 5
203805180,85505643,
62446,29005117,Rating 3 out of 5
62446,78485297,Rating 4 out of 5
62446,5431458,Rating 3 out of 5
62446,117399210,Rating 5 out of 5
9680718,3800177,Rating 3 out of 5
9680718,4622890,Rating 2 out of 5
9680718,5014021,Rating 4 out of 5
9680718,176187261,Rating 5 out of 5
9680718,4551536,Rating 2 out of 5
228560,19283284,Rating 5 out of 5
228560,5211606,Rating 5 out of 5
228560,3427339,Rating 5 out of 5
228560,28323108,Rating 1 out of 5
435045,16384209,Rating 4 out of 5
435045,28967089,Rating 5 out of 5
435045,8310179,Rating 5 out of 5
435045,5309539,Rating 5 out of 5
435045,44642860,Rating 5 out of 5
31315146,50984477,Rating 5 out of 5
31315146,43597605,Rating 3 out of 5
31315146,7152668,Rating 2 out of 5
31315146,27695381,Rating 4 out of 5
31315146,52007194,Rating 4 out of 5
119829,6773727,Rating 5 out of 5
119829,4622890,Rating 5 out of 5
119829,11166121,Rating 5 out of 5
119829,27788046,Rating 4 out of 5
119829,1632609,Rating 5 out of 5
8755776,8114361,Rating 4 out of 5
8755776,4074594,Rating 2 out of 5
8755776,4336293,Rating 1 out of 5
8755776,2995566,Rating 4 out of 5
8755776,4032367,Rating 2 out of 5
12609433,1381799,Rating 2 out of 5
12609433,373260,Rating 3 out of 5
12609433,12827408,Rating 5 out of 5
12609433,78485297,Rating 2 out of 5
12609433,1242918,Rating 2 out of 5
59741120,10832019,Rating 5 out of 5
59741120,98423937,Rating 4 out of 5
59741120,11546935,Rating 4 out of 5
59741120,1537838,Rating 5 out of 5
59741120,163743389,Rating 5 out of 5
